2.2544740000e+01,2.1263070000e+01,1.9532690000e+01,1.8727300000e+01,1.8671770000e+01,2.4268140000e+01,2.2305970000e+01,2.0573430000e+01,1.9780390000e+01,1.9462750000e+01,0
2.5236530000e+01,2.5114380000e+01,2.4802020000e+01,2.4361800000e+01,2.0169820000e+01,2.5206390000e+01,2.5114190000e+01,2.4802330000e+01,2.4362050000e+01,2.0168260000e+01,1
1.8721860000e+01,1.7812350000e+01,1.7480290000e+01,1.7348960000e+01,1.7313510000e+01,1.8725760000e+01,1.7815100000e+01,1.7482960000e+01,1.7335910000e+01,1.7295580000e+01,1
2.0528110000e+01,1.8414620000e+01,1.7387040000e+01,1.6884880000e+01,1.6623250000e+01,2.1897510000e+01,1.9994660000e+01,1.8884120000e+01,1.8284470000e+01,1.7943370000e+01,0
2.1928510000e+01,1.9066450000e+01,1.7586590000e+01,1.7188310000e+01,1.7076960000e+01,2.2434150000e+01,2.0040770000e+01,1.8873590000e+01,1.8342240000e+01,1.7989940000e+01,0
2.0640390000e+01,1.9268760000e+01,1.8025240000e+01,1.7531810000e+01,1.7237200000e+01,2.2074390000e+01,2.0303300000e+01,1.8952190000e+01,1.8480400000e+01,1.8049510000e+01,0
2.0166890000e+01,1.9326370000e+01,1.9016280000e+01,1.8913020000e+01,1.8805070000e+01,2.0168800000e+01,1.9315910000e+01,1.8999350000e+01,1.8903790000e+01,1.8872390000e+01,1
2.3081150000e+01,2.3001400000e+01,2.0995470000e+01,1.9785960000e+01,1.9354020000e+01,2.2970540000e+01,2.3131100000e+01,2.1615140000e+01,2.0601390000e+01,1.9983780000e+01,0
2.4653950000e+01,2.3003410000e+01,2.0935050000e+01,1.9988180000e+01,1.9633730000e+01,2.4634690000e+01,2.3635160000e+01,2.2085730000e+01,2.1155690000e+01,2.0421170000e+01,0
2.3294010000e+01,2.0907480000e+01,1.9427670000e+01,1.8192340000e+01,1.7510030000e+01,2.3246440000e+01,2.0888050000e+01,1.9404330000e+01,1.8114350000e+01,1.7510390000e+01,1
2.2453940000e+01,2.2492080000e+01,2.1035080000e+01,1.9982170000e+01,1.9445730000e+01,2.2988140000e+01,2.2946000000e+01,2.1356060000e+01,2.0283300000e+01,1.9814730000e+01,0
2.4857450000e+01,2.2651740000e+01,2.0511580000e+01,1.9692070000e+01,1.9330400000e+01,2.4664220000e+01,2.3594950000e+01,2.1595860000e+01,2.0592820000e+01,1.9982810000e+01,0
1.9532110000e+01,1.8512170000e+01,1.8152950000e+01,1.8003440000e+01,1.7901890000e+01,1.9605050000e+01,1.8562520000e+01,1.8147500000e+01,1.8008380000e+01,1.7905100000e+01,1
2.6103420000e+01,2.1744750000e+01,1.9980180000e+01,1.9213520000e+01,1.8579520000e+01,2.4031320000e+01,2.3118290000e+01,2.1307560000e+01,2.0354710000e+01,1.9538660000e+01,0
2.5524030000e+01,2.2940030000e+01,2.1288850000e+01,1.8490820000e+01,1.6948830000e+01,2.5329770000e+01,2.2891370000e+01,2.1281900000e+01,1.8479880000e+01,1.6952110000e+01,1
2.2505820000e+01,2.1432900000e+01,2.0232730000e+01,1.9530780000e+01,1.9068890000e+01,2.3581950000e+01,2.2529320000e+01,2.0809130000e+01,1.9951840000e+01,1.9338540000e+01,0
2.0518060000e+01,1.9715890000e+01,1.8086850000e+01,1.7570330000e+01,1.7364960000e+01,2.2430190000e+01,2.0965600000e+01,1.9358120000e+01,1.8914100000e+01,1.8605530000e+01,0
2.2362190000e+01,2.1830120000e+01,2.0642640000e+01,1.9804410000e+01,1.9305670000e+01,2.3874930000e+01,2.3145520000e+01,2.1373740000e+01,2.0293130000e+01,1.9807520000e+01,0
2.0528080000e+01,2.2005520000e+01,1.9867140000e+01,1.9194280000e+01,1.8663520000e+01,2.2608450000e+01,2.2724580000e+01,2.0953440000e+01,2.0113180000e+01,1.9549500000e+01,0
2.3615700000e+01,2.1057590000e+01,2.0657270000e+01,2.0316540000e+01,2.0006000000e+01,2.3841560000e+01,2.1060780000e+01,2.0658330000e+01,2.0430760000e+01,2.0096050000e+01,1
2.1454710000e+01,2.1462310000e+01,1.9822330000e+01,1.8964490000e+01,1.8561180000e+01,2.5095770000e+01,2.2162960000e+01,2.0790250000e+01,2.0055710000e+01,1.9720210000e+01,0
1.9588770000e+01,1.7845210000e+01,1.6888660000e+01,1.6463270000e+01,1.6192900000e+01,2.0980620000e+01,1.9150810000e+01,1.8146280000e+01,1.7762620000e+01,1.7445060000e+01,0
2.0738170000e+01,2.3108970000e+01,2.0205140000e+01,1.9320740000e+01,1.8616040000e+01,2.3830050000e+01,2.3092180000e+01,2.1655350000e+01,2.0679970000e+01,2.0194340000e+01,0
2.3169830000e+01,2.2447130000e+01,2.0951970000e+01,1.9776540000e+01,1.9524130000e+01,2.3992380000e+01,2.3235470000e+01,2.1726360000e+01,2.0568490000e+01,1.9982500000e+01,0
2.0063840000e+01,1.9037800000e+01,1.8778300000e+01,1.8684040000e+01,1.8679630000e+01,2.0018640000e+01,1.9043630000e+01,1.8784290000e+01,1.8692000000e+01,1.8702000000e+01,1
2.1941740000e+01,2.3146520000e+01,2.1394660000e+01,1.9875130000e+01,1.9146790000e+01,2.2954380000e+01,2.3189130000e+01,2.1563120000e+01,2.0630680000e+01,2.0431720000e+01,0
2.0425320000e+01,1.8547630000e+01,1.7870870000e+01,1.7622020000e+01,1.7372720000e+01,2.1356780000e+01,1.9463910000e+01,1.8972290000e+01,1.8702430000e+01,1.8415840000e+01,0
2.1224990000e+01,1.8545410000e+01,1.7234120000e+01,1.6684560000e+01,1.6360450000e+01,2.1770850000e+01,1.9670980000e+01,1.8570430000e+01,1.8011290000e+01,1.7435500000e+01,0
1.9391950000e+01,1.8236030000e+01,1.7696040000e+01,1.7433800000e+01,1.7352350000e+01,2.0882500000e+01,1.9697680000e+01,1.9247780000e+01,1.9029320000e+01,1.9045300000e+01,0
1.9211550000e+01,1.8092490000e+01,1.7468390000e+01,1.7171280000e+01,1.6913150000e+01,1.9999590000e+01,1.8913980000e+01,1.8587870000e+01,1.8343720000e+01,1.8014780000e+01,0
2.5306050000e+01,2.2099030000e+01,2.0311860000e+01,1.9545490000e+01,1.9539490000e+01,2.5088110000e+01,2.2913050000e+01,2.1122610000e+01,2.0276860000e+01,1.9768750000e+01,0
1.9095990000e+01,1.7665370000e+01,1.7086820000e+01,1.6871300000e+01,1.6761710000e+01,1.9087270000e+01,1.7659010000e+01,1.7086080000e+01,1.6869820000e+01,1.6773960000e+01,1
1.8560100000e+01,1.7867410000e+01,1.7519860000e+01,1.7326720000e+01,1.7217510000e+01,2.1098210000e+01,2.0028300000e+01,1.9649840000e+01,1.9416230000e+01,1.9196620000e+01,0
1.9198760000e+01,1.7915970000e+01,1.7420700000e+01,1.7235250000e+01,1.7169180000e+01,1.9216210000e+01,1.7919060000e+01,1.7423600000e+01,1.7227650000e+01,1.7157750000e+01,1
1.8327770000e+01,1.7018740000e+01,1.6242450000e+01,1.5811480000e+01,1.5495480000e+01,2.1338880000e+01,1.9778850000e+01,1.8777360000e+01,1.8308080000e+01,1.8001620000e+01,0
2.1140830000e+01,2.1730280000e+01,2.0522430000e+01,1.9685140000e+01,1.9871290000e+01,2.3469870000e+01,2.2844280000e+01,2.1670880000e+01,2.0890280000e+01,2.0615020000e+01,0
2.4265030000e+01,2.3883830000e+01,2.1764100000e+01,1.9939960000e+01,2.0205620000e+01,2.4209550000e+01,2.3813970000e+01,2.2022560000e+01,2.0790120000e+01,2.0344890000e+01,0
1.9584460000e+01,1.7995250000e+01,1.7134680000e+01,1.6709270000e+01,1.6441240000e+01,1.9573840000e+01,1.7996350000e+01,1.7146670000e+01,1.6714980000e+01,1.6441850000e+01,1
2.4786700000e+01,2.1793650000e+01,2.2132200000e+01,2.1933520000e+01,2.1016640000e+01,2.4478810000e+01,2.1987150000e+01,2.2095200000e+01,2.2014680000e+01,2.1903740000e+01,1
2.4404310000e+01,2.0729180000e+01,1.9453040000e+01,1.8846610000e+01,1.8672770000e+01,2.4379130000e+01,2.2088290000e+01,2.0473360000e+01,1.9876680000e+01,1.9437170000e+01,0
1.7928380000e+01,1.6908890000e+01,1.6781180000e+01,1.6764300000e+01,1.6772470000e+01,1.7951780000e+01,1.6954390000e+01,1.6826880000e+01,1.6810360000e+01,1.6822830000e+01,1
2.4962370000e+01,2.0907630000e+01,1.8975950000e+01,1.8386810000e+01,1.7960010000e+01,2.4900940000e+01,2.1956410000e+01,2.0455510000e+01,1.9774810000e+01,1.9259740000e+01,0
1.9889140000e+01,2.0159250000e+01,1.8394760000e+01,1.7778460000e+01,1.7516890000e+01,2.3642030000e+01,2.1335970000e+01,1.9741000000e+01,1.9211030000e+01,1.8770460000e+01,0
1.7989440000e+01,1.7028100000e+01,1.6713590000e+01,1.6599860000e+01,1.6584130000e+01,1.8011230000e+01,1.7022780000e+01,1.6727570000e+01,1.6596970000e+01,1.6573730000e+01,1
1.9201740000e+01,1.7295390000e+01,1.6485700000e+01,1.6049800000e+01,1.5709670000e+01,2.1476300000e+01,1.9728790000e+01,1.8824980000e+01,1.8414490000e+01,1.8053870000e+01,0
2.1076950000e+01,2.0699800000e+01,2.0453150000e+01,2.0389650000e+01,2.0058620000e+01,2.1242440000e+01,2.0743200000e+01,2.0454600000e+01,2.0377590000e+01,2.0034450000e+01,1
2.1689320000e+01,2.1216960000e+01,2.0951920000e+01,2.0983200000e+01,2.0331140000e+01,2.1816280000e+01,2.1212170000e+01,2.0978680000e+01,2.1016350000e+01,2.0589920000e+01,1
2.5619330000e+01,2.1258600000e+01,2.0559090000e+01,2.0487760000e+01,2.0370040000e+01,2.5337370000e+01,2.1240680000e+01,2.0634270000e+01,2.0503840000e+01,2.0311820000e+01,1
2.0776140000e+01,2.1923500000e+01,1.9875000000e+01,1.8941500000e+01,1.8529270000e+01,2.5455150000e+01,2.2487700000e+01,2.0708990000e+01,1.9865180000e+01,1.9414920000e+01,0
1.8917300000e+01,1.8895350000e+01,1.8847820000e+01,1.8756370000e+01,1.8622200000e+01,1.8887450000e+01,1.8915780000e+01,1.8855580000e+01,1.8756050000e+01,1.8656930000e+01,1
2.0310640000e+01,1.9871520000e+01,1.9805400000e+01,1.9914990000e+01,1.9976820000e+01,2.0321710000e+01,1.9875020000e+01,1.9812890000e+01,1.9915060000e+01,1.9942960000e+01,1
1.9910470000e+01,2.2246870000e+01,2.0628190000e+01,1.9800790000e+01,1.9372570000e+01,2.4150710000e+01,2.2581360000e+01,2.1055480000e+01,2.0157690000e+01,1.9909920000e+01,0
2.1228200000e+01,2.1688060000e+01,2.0298070000e+01,1.9786280000e+01,1.8894410000e+01,2.3567050000e+01,2.3443530000e+01,2.1829020000e+01,2.0845500000e+01,2.0137050000e+01,0
1.9303860000e+01,1.7816570000e+01,1.6863290000e+01,1.6458080000e+01,1.6141840000e+01,2.0823060000e+01,1.8901050000e+01,1.8007230000e+01,1.7631740000e+01,1.7305430000e+01,0
2.3283010000e+01,2.2078380000e+01,2.0926420000e+01,2.0001670000e+01,1.9146860000e+01,2.4578940000e+01,2.3933650000e+01,2.2154110000e+01,2.1030260000e+01,2.0279080000e+01,0
2.0841510000e+01,2.0073770000e+01,1.8751540000e+01,1.8126630000e+01,1.7963500000e+01,2.2870710000e+01,2.1442190000e+01,2.0027050000e+01,1.9274550000e+01,1.8845630000e+01,0
1.8071300000e+01,1.6735580000e+01,1.6233860000e+01,1.6034830000e+01,1.5977200000e+01,1.8050870000e+01,1.6717700000e+01,1.6199840000e+01,1.6032240000e+01,1.5970450000e+01,1
2.0975030000e+01,1.9916390000e+01,1.9810780000e+01,1.9749820000e+01,1.9585460000e+01,2.0963380000e+01,1.9923630000e+01,1.9809050000e+01,1.9756340000e+01,1.9584370000e+01,1
2.2417570000e+01,2.2937700000e+01,2.1213980000e+01,1.9784950000e+01,1.9901970000e+01,2.3909250000e+01,2.3840550000e+01,2.2234670000e+01,2.1011710000e+01,2.0316010000e+01,0
1.9464510000e+01,1.8904210000e+01,1.7891690000e+01,1.7350020000e+01,1.7143620000e+01,2.1862700000e+01,2.0833880000e+01,1.9959180000e+01,1.9413700000e+01,1.9005850000e+01,0
1.9823490000e+01,1.8269940000e+01,1.7732660000e+01,1.7516520000e+01,1.7315660000e+01,2.0987120000e+01,2.0022670000e+01,1.9750830000e+01,1.9489010000e+01,1.9279650000e+01,0
1.9649010000e+01,1.8063640000e+01,1.7299440000e+01,1.6885200000e+01,1.6717250000e+01,2.1321530000e+01,1.9584260000e+01,1.8839530000e+01,1.8349290000e+01,1.7923980000e+01,0
2.1297160000e+01,2.0850860000e+01,2.0684880000e+01,2.0543910000e+01,2.0113950000e+01,2.1454940000e+01,2.0859860000e+01,2.0678810000e+01,2.0560200000e+01,2.0218950000e+01,1
2.2256330000e+01,2.2931320000e+01,2.0668760000e+01,1.9751550000e+01,1.9407610000e+01,2.4554500000e+01,2.3663950000e+01,2.1854420000e+01,2.0951130000e+01,2.0447650000e+01,0
2.2399760000e+01,2.1052060000e+01,2.0528210000e+01,2.0486960000e+01,2.0086420000e+01,2.2263930000e+01,2.1060510000e+01,2.0563880000e+01,2.0501150000e+01,2.0078910000e+01,1
1.9026860000e+01,1.7663410000e+01,1.7068350000e+01,1.6729720000e+01,1.6520880000e+01,2.1361750000e+01,2.0079700000e+01,1.9647420000e+01,1.9416020000e+01,1.8996510000e+01,0
2.2182690000e+01,2.0637370000e+01,2.0255110000e+01,2.0086310000e+01,2.0041520000e+01,2.2168400000e+01,2.0617200000e+01,2.0269950000e+01,2.0085690000e+01,2.0010470000e+01,1
2.3363530000e+01,2.2255950000e+01,2.0654080000e+01,1.9721840000e+01,1.9081030000e+01,2.5223190000e+01,2.3254470000e+01,2.1468450000e+01,2.0404440000e+01,1.9741490000e+01,0
1.8854210000e+01,1.8754560000e+01,1.8616210000e+01,1.8466630000e+01,1.8463090000e+01,1.8868520000e+01,1.8781590000e+01,1.8616200000e+01,1.8483450000e+01,1.8437740000e+01,1
2.1368870000e+01,1.9497560000e+01,1.8114950000e+01,1.7625760000e+01,1.7253040000e+01,2.2343980000e+01,2.0709230000e+01,1.9427710000e+01,1.8867770000e+01,1.8435430000e+01,0
2.1374180000e+01,1.8792540000e+01,1.7410230000e+01,1.7022210000e+01,1.6608870000e+01,2.1755710000e+01,1.9819100000e+01,1.8687370000e+01,1.8276770000e+01,1.7806870000e+01,0
2.0326940000e+01,1.8403150000e+01,1.7558930000e+01,1.7094560000e+01,1.6761470000e+01,2.1102940000e+01,1.9228730000e+01,1.8364400000e+01,1.7949690000e+01,1.7668180000e+01,0
2.1281730000e+01,2.2366870000e+01,2.1003760000e+01,1.9833630000e+01,1.9274110000e+01,2.5471410000e+01,2.3032660000e+01,2.1468240000e+01,2.0180340000e+01,1.9791840000e+01,0
1.9088350000e+01,1.8033260000e+01,1.7544370000e+01,1.7213140000e+01,1.7154150000e+01,2.1104050000e+01,2.0307280000e+01,1.9726050000e+01,1.9441410000e+01,1.9239620000e+01,0
2.0513550000e+01,1.9926070000e+01,1.8365340000e+01,1.7843100000e+01,1.7463870000e+01,2.3277230000e+01,2.1133030000e+01,1.9674910000e+01,1.9076700000e+01,1.8530950000e+01,0
2.4008140000e+01,2.1540900000e+01,2.1207400000e+01,2.0818010000e+01,2.0669890000e+01,2.4326920000e+01,2.1634410000e+01,2.1213810000e+01,2.0819130000e+01,2.0849880000e+01,1
2.1848250000e+01,2.1196030000e+01,1.9500450000e+01,1.8721900000e+01,1.8257760000e+01,2.3530560000e+01,2.2070260000e+01,2.0422820000e+01,1.9711570000e+01,1.9374720000e+01,0
1.8651110000e+01,1.7460140000e+01,1.6574900000e+01,1.6214120000e+01,1.5887940000e+01,1.8773830000e+01,1.8594250000e+01,1.8216590000e+01,1.7768340000e+01,1.7657300000e+01,0
1.9211620000e+01,1.7928210000e+01,1.6881400000e+01,1.6449770000e+01,1.6163910000e+01,2.1160100000e+01,1.9086180000e+01,1.8135160000e+01,1.7565490000e+01,1.7232780000e+01,0
1.7372000000e+01,1.6178720000e+01,1.5727960000e+01,1.5573070000e+01,1.5527550000e+01,1.7388860000e+01,1.6163800000e+01,1.5736450000e+01,1.5583540000e+01,1.5527890000e+01,1
1.8686810000e+01,1.6692260000e+01,1.5626820000e+01,1.5079850000e+01,1.4753150000e+01,1.8728310000e+01,1.6712770000e+01,1.5634680000e+01,1.5079020000e+01,1.4754270000e+01,1
1.9533080000e+01,1.8106620000e+01,1.7386120000e+01,1.6993840000e+01,1.6620860000e+01,2.1739990000e+01,2.0159670000e+01,1.9410500000e+01,1.9032820000e+01,1.8686240000e+01,0
1.8845750000e+01,2.0617880000e+01,2.0337210000e+01,2.0291080000e+01,2.0075800000e+01,2.1649330000e+01,2.0601920000e+01,2.0335370000e+01,2.0289090000e+01,2.0053770000e+01,0
2.5242440000e+01,2.2068600000e+01,2.0341710000e+01,1.8843410000e+01,1.8313390000e+01,2.4586870000e+01,2.3006160000e+01,2.1678680000e+01,2.0547320000e+01,1.9997770000e+01,0
2.1993750000e+01,1.9427790000e+01,1.7771440000e+01,1.7374430000e+01,1.6970590000e+01,2.2257660000e+01,2.0329300000e+01,1.8826190000e+01,1.8365010000e+01,1.7833810000e+01,0
2.3507070000e+01,2.4531560000e+01,2.0515370000e+01,1.9323840000e+01,1.9677710000e+01,2.3287850000e+01,2.4463700000e+01,2.2030770000e+01,2.0883430000e+01,2.0436920000e+01,0
2.8137000000e+01,2.1159300000e+01,1.9527590000e+01,1.8620770000e+01,1.8076940000e+01,2.4019970000e+01,2.1173650000e+01,1.9539460000e+01,1.8617480000e+01,1.8087980000e+01,1
1.9556970000e+01,1.8194190000e+01,1.7447750000e+01,1.7064580000e+01,1.6697610000e+01,2.0763100000e+01,1.9374740000e+01,1.8716440000e+01,1.8276210000e+01,1.7984670000e+01,0
2.1813000000e+01,2.1385690000e+01,1.9223660000e+01,1.8616670000e+01,1.7960420000e+01,2.4074220000e+01,2.2319360000e+01,2.0473240000e+01,1.9665720000e+01,1.9177880000e+01,0
2.2465290000e+01,2.3352340000e+01,2.1150230000e+01,1.9931060000e+01,1.9555230000e+01,2.2943960000e+01,2.3779770000e+01,2.1852300000e+01,2.0679170000e+01,2.0057090000e+01,0
2.1309370000e+01,2.2134120000e+01,2.0516610000e+01,1.9489190000e+01,1.8705540000e+01,2.3317460000e+01,2.2518690000e+01,2.1014340000e+01,2.0228120000e+01,1.9539920000e+01,0
2.3358920000e+01,2.3206720000e+01,2.0964400000e+01,1.9837330000e+01,1.9193920000e+01,2.3601640000e+01,2.3807640000e+01,2.2380610000e+01,2.1196460000e+01,2.0694950000e+01,0
2.0455310000e+01,1.9966380000e+01,2.0023430000e+01,1.9951480000e+01,1.9530980000e+01,2.0522520000e+01,2.0004480000e+01,2.0019080000e+01,1.9964900000e+01,1.9580790000e+01,1
2.5891740000e+01,2.1993680000e+01,2.0095570000e+01,1.9445540000e+01,1.8947600000e+01,2.4297700000e+01,2.2464590000e+01,2.0989070000e+01,2.0132140000e+01,1.9575070000e+01,0
2.0831010000e+01,1.8399490000e+01,1.7327590000e+01,1.6908520000e+01,1.6642070000e+01,2.1675580000e+01,1.9546100000e+01,1.8527190000e+01,1.8149770000e+01,1.7843050000e+01,0
2.2384280000e+01,2.1347670000e+01,2.1097650000e+01,2.0915280000e+01,2.0197090000e+01,2.2487670000e+01,2.1336420000e+01,2.1090100000e+01,2.0964880000e+01,2.0933010000e+01,1
1.9263910000e+01,1.7357530000e+01,1.6423970000e+01,1.6011190000e+01,1.5724270000e+01,2.0213310000e+01,1.8291440000e+01,1.7478490000e+01,1.7089820000e+01,1.6645130000e+01,0
2.2690050000e+01,2.1829290000e+01,2.1585520000e+01,2.1303170000e+01,2.1083930000e+01,2.2894220000e+01,2.1859340000e+01,2.1658390000e+01,2.1360820000e+01,2.1168820000e+01,1
2.2419150000e+01,2.1429140000e+01,2.0935790000e+01,2.0795900000e+01,2.0477510000e+01,2.4107180000e+01,2.1408510000e+01,2.0957510000e+01,2.0773930000e+01,2.0899500000e+01,1
1.9131240000e+01,1.8872520000e+01,1.8352200000e+01,1.7964820000e+01,1.7750740000e+01,1.9154030000e+01,1.9079170000e+01,1.8738620000e+01,1.8272640000e+01,1.8277210000e+01,0
2.0904370000e+01,2.1499090000e+01,1.9479150000e+01,1.8787280000e+01,1.8454220000e+01,2.3964690000e+01,2.2551390000e+01,2.0647970000e+01,2.0011300000e+01,1.9573920000e+01,0
1.8520690000e+01,1.7283730000e+01,1.6389650000e+01,1.5943920000e+01,1.5571840000e+01,2.0378300000e+01,1.8369040000e+01,1.7596570000e+01,1.7206310000e+01,1.6770820000e+01,0
2.5025320000e+01,2.1513290000e+01,2.1431550000e+01,1.9801890000e+01,1.8857480000e+01,2.4634360000e+01,2.3927360000e+01,2.2089820000e+01,2.0598520000e+01,2.0233250000e+01,0
2.5082710000e+01,2.0727960000e+01,1.9307390000e+01,1.8371210000e+01,1.8048540000e+01,2.4635450000e+01,2.2577750000e+01,2.0840770000e+01,1.9899200000e+01,1.9322940000e+01,0
2.3766370000e+01,2.4104700000e+01,2.0590350000e+01,1.9563810000e+01,1.8574420000e+01,2.3653470000e+01,2.4077280000e+01,2.2151990000e+01,2.0934410000e+01,2.0177530000e+01,0
1.8719130000e+01,1.8666580000e+01,1.7867110000e+01,1.7527890000e+01,1.7193440000e+01,2.2113460000e+01,2.0781190000e+01,1.9965060000e+01,1.9430760000e+01,1.9146890000e+01,0
2.2345850000e+01,2.0474730000e+01,2.0147120000e+01,2.0062930000e+01,2.0187810000e+01,2.3194600000e+01,2.0467090000e+01,2.0148100000e+01,2.0036050000e+01,2.0175690000e+01,1
1.8385680000e+01,1.8078690000e+01,1.7529390000e+01,1.7139580000e+01,1.7026300000e+01,1.8460160000e+01,1.8244110000e+01,1.7885660000e+01,1.7411320000e+01,1.7442910000e+01,0
2.2189210000e+01,2.1422300000e+01,2.1351340000e+01,2.1448180000e+01,2.0236300000e+01,2.2537870000e+01,2.1467780000e+01,2.1415170000e+01,2.1392730000e+01,2.1126180000e+01,1
2.1503490000e+01,2.0981730000e+01,1.9207100000e+01,1.8588620000e+01,1.8167930000e+01,2.3757240000e+01,2.1633850000e+01,1.9981320000e+01,1.9388290000e+01,1.8938550000e+01,0
2.2865010000e+01,2.1210370000e+01,1.9992930000e+01,1.9378780000e+01,1.8796280000e+01,2.3740300000e+01,2.3197400000e+01,2.1882130000e+01,2.0911710000e+01,2.0387460000e+01,0
2.0493340000e+01,1.9899380000e+01,1.8452670000e+01,1.7926410000e+01,1.7417450000e+01,2.3822150000e+01,2.1051990000e+01,1.9561510000e+01,1.9042680000e+01,1.8540550000e+01,0
2.4747260000e+01,2.1519840000e+01,2.0007870000e+01,1.9002740000e+01,1.8853270000e+01,2.4617890000e+01,2.2570620000e+01,2.0919690000e+01,1.9912070000e+01,1.9253540000e+01,0
1.8473860000e+01,1.6278840000e+01,1.5569820000e+01,1.5397730000e+01,1.4885640000e+01,1.9525560000e+01,1.7714360000e+01,1.6902340000e+01,1.6547290000e+01,1.6182490000e+01,0
2.2976290000e+01,2.1149440000e+01,2.0412630000e+01,1.9466960000e+01,1.8320430000e+01,2.3809130000e+01,2.3267980000e+01,2.1633690000e+01,2.0851560000e+01,2.0274460000e+01,0
2.1569830000e+01,1.9234380000e+01,1.8041910000e+01,1.7487700000e+01,1.6983300000e+01,2.2542280000e+01,2.0713190000e+01,1.9419040000e+01,1.8859690000e+01,1.8265190000e+01,0
2.1698460000e+01,2.2128230000e+01,2.0613770000e+01,1.9635420000e+01,1.9278550000e+01,2.5181300000e+01,2.2484450000e+01,2.1104590000e+01,2.0339240000e+01,2.0062760000e+01,0
1.8980640000e+01,1.7539300000e+01,1.6800810000e+01,1.6411650000e+01,1.6122550000e+01,2.1324090000e+01,1.9258440000e+01,1.8172800000e+01,1.7809070000e+01,1.7420610000e+01,0
